Ticker,Sector,LastClose,ATR_2H,EMA15_2H,EMA50_2H,EMA150_2H,EMA150_slope,MACD_diff,RSI_2H,MFI_2H,Timestamp,FibSupport_2H,EMA400_2H,EMA500_2H,EMA600_2H,EMA50_1D,EMA100_1D,reject_reason
ADBE,TECNOLOGÍA,351.54998779296875,4.678046090262277,350.43390880509224,354.1310608037802,355.2156363816232,-0.0013486569436784,-0.1247790535633335,48.39252514738845,41.88773666486884,2025-10-02 18:00:00+00:00,358.54216552734374,,,,358.4171310074915,370.05826132327934,ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150
AD.AS,COMMODITIES,34.349998474121094,0.2599996839250837,34.27404986289118,34.12502546159656,34.24132725860612,0.0001355434570215,-0.0140288987730672,54.90822664133007,35.468926661785915,2025-10-03 06:00:00+00:00,34.85083937072754,,,,34.42700145939968,34.65023575311356,low_atr; ema15_not_above_price; rsi_too_high
ADM,COMMODITIES,59.09999847412109,0.6014289855957031,59.64492010617175,60.410007738610936,60.154822989875775,-0.0010493202171762,-0.0630919206031013,39.28078258704255,33.586649317620854,2025-10-02 18:00:00+00:00,60.01755795288086,,,,59.363876539355005,56.81876323700727,ema50_not_below_price; price_below_ema150; too_close_to_ema150
ADP,TECNOLOGÍA,289.8299865722656,2.783872331891741,290.2220372511023,291.3719980665944,295.80083165532665,-0.0015249446688246,-0.2950125672201936,48.02382302164025,59.3166257895111,2025-10-02 18:00:00+00:00,303.0657041015625,,,,297.78183750030473,300.6484938225804,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
ADSK,TECNOLOGÍA,320.9410095214844,3.0660792759486606,318.7829809505451,319.7717346424193,312.54644268064,0.0012974436545843,0.2946528738018164,53.405678079512455,70.24170309138661,2025-10-02 18:00:00+00:00,310.4866033325195,,,,310.4021336582529,302.6422366186921,ema15_not_above_price; rsi_too_high; mfi_too_high
ADMA,SALUD,14.529999732971191,0.28142854145595,14.838658378399664,15.3819235740226,16.237442719792288,-0.0067069847454786,-0.0107080180570762,35.85831083774299,46.62534114162705,2025-10-02 18:00:00+00:00,18.033069437026978,,,,16.595514985393475,17.42767176749834,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150
ADS.DE,COMMODITIES,186.6999969482422,1.9464285714285716,185.40052313655625,182.68420333754773,179.55280267041516,0.0030780729482039,0.3812850563013552,60.533003116186784,59.32955556446388,2025-10-03 06:00:00+00:00,179.5061962280273,,,,181.26206586872965,189.30511954328335,ema15_not_above_price; rsi_too_high; mfi_too_high
ADYEN.AS,TECNOLOGÍA,1468.800048828125,16.714303152901785,1410.7476167330883,1386.2643473772414,1396.910972791075,0.0026127941120717,11.069106649213348,81.43994086808658,76.37237252493232,2025-10-03 06:00:00+00:00,1385.873215087891,,,,1426.1731421249144,1464.7283090334006,ema15_not_above_price; rsi_too_high; mfi_too_high
AEP,ENERGIA,113.47000122070312,0.8696065630231585,112.08280084677732,110.10948750653304,109.6951519745342,0.0022044706898704,0.1668157475301193,71.23740058564843,64.6018872288561,2025-10-02 18:00:00+00:00,111.68043855285644,,,,109.39074867095518,107.89330706961186,ema15_not_above_price; rsi_too_high; mfi_too_high
AES,ENERGIA,14.300000190734863,0.4387499264308384,14.243844637049978,13.573475223711922,13.259363819878429,0.0077339865576707,0.0672301567435545,57.14158910925154,66.85874427933237,2025-10-02 18:00:00+00:00,14.295240112304688,,,,13.036346355568892,12.644424329647892,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
AFRM,TECNOLOGÍA,77.41500091552734,1.7877273559570312,75.91834563493109,79.75004092151262,80.13307855740375,-0.0035260083415928,0.7908738188169426,50.108112517157146,60.36969119883116,2025-10-02 18:00:00+00:00,85.72083959197998,,,,78.20825061313741,72.0484930009627,ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; rsi_too_high; mfi_too_high
AGYS,TECNOLOGÍA,100.38500213623048,1.8460709708077567,102.19702936473658,104.43216109092349,107.3126786750326,-0.003872756120306,-0.1317710669901086,38.2970640729029,49.13412013184875,2025-10-02 18:00:00+00:00,111.29318132019044,,,,107.13651165117258,105.5214061885326,ema50_not_below_price; price_below_ema150; too_close_to_ema150
AGL,COMMODITIES,1.0850000381469729,0.0392357281276157,1.0577058916311648,1.1014356338711198,1.2370819086545743,-0.0108736573923109,0.0030302723292676,51.943319436094434,44.16140615312906,2025-10-02 18:00:00+00:00,1.6802599741220474,,,,1.3524207550351135,1.8075619113195351,low_atr; ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; rsi_too_high
AHCO,SALUD,9.44499969482422,0.12935699735369,9.05147473788087,9.004576847328453,9.140907941731664,0.0006878352890984,0.0697111886972371,71.97948247206895,86.96394820756326,2025-10-02 18:00:00+00:00,9.684309856414796,,,,9.162103852441406,9.214222189264794,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
AI,TECNOLOGÍA,18.239999771118164,0.305807249886649,17.64437541272232,17.504387590580116,18.35790783810116,-0.0015925697584052,0.1234347484829097,62.236886086789085,77.0701042615062,2025-10-02 18:00:00+00:00,22.851419549942012,,,,18.91144157139137,20.879388123099226,low_atr; ema15_not_above_price; price_below_ema150; too_close_to_ema150; rsi_too_high; mfi_too_high
AI.PA,TECNOLOGÍA,175.66000366210938,1.0642830984933036,176.20402668901778,175.7123575380148,175.97506409471947,0.0002420454671461,-0.0071560307499595,48.19637925555247,52.8678596817499,2025-10-03 06:00:00+00:00,180.1587219543457,,,,176.15643470232797,176.15549472802977,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
AIG,FINANCIERO,79.6500015258789,0.5862982613699776,78.90883260896761,78.25831781544036,78.97084254781149,0.0005399754928927,0.1216505379016671,66.10818595121626,84.53013322465043,2025-10-02 18:00:00+00:00,80.5253600616455,,,,79.44803573785926,80.15140012778537,ema15_not_above_price; rsi_too_high; mfi_too_high
AGI,COMMODITIES,34.404998779296875,0.652043206351144,34.46712655006953,33.67159094701176,31.409287803047945,0.006631562692455,-0.1361118724332758,52.03641226536499,38.60771748540781,2025-10-02 18:00:00+00:00,31.144420406341556,,,,30.657095602715916,28.673977177933917,rsi_too_high
AIN,TECNOLOGÍA,53.61000061035156,0.7344292231968471,53.61169760484516,55.20232814856462,59.07162781671138,-0.0063716863857541,0.1879232685859281,44.19074923153543,76.04458680702177,2025-10-02 18:00:00+00:00,64.39289544677735,,,,60.15096179303432,63.60688966755865,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
AIR,COMMODITIES,83.98999786376953,1.7387777056012834,84.64802224478655,81.8584976316228,78.28486715743584,0.0050704532073523,-0.6836867322231315,50.8595064886986,72.3107748711775,2025-10-02 18:00:00+00:00,82.71468162536621,,,,77.03832471285655,73.40737065839085,rsi_too_high; mfi_too_high
AIZ,FINANCIERO,218.3600006103516,1.58143070765904,216.68939773180864,214.30488791313712,210.19682467429095,0.002508251901529,0.1314530169211454,63.85410511752193,81.86701251748974,2025-10-02 18:00:00+00:00,206.34965155029295,,,,208.97835208135643,205.11531867860467,ema15_not_above_price; rsi_too_high; mfi_too_high
AKAM,TECNOLOGÍA,78.02999877929688,0.8563128880092076,76.31037572065279,76.2354069174519,76.63592774268372,0.0003432023441916,0.2875683645238168,64.82146226296479,76.9060765697217,2025-10-02 18:00:00+00:00,76.90127328491211,,,,76.86605255847874,78.13160096663503,ema15_not_above_price; rsi_too_high; mfi_too_high
